"","StartDate","EndDate","IPAddress","Duration__in_seconds_","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","UserLanguage","interviewer_id","study_area_sa","test_survey","surv_taker","quota_age_","mip_economic","mip_housing","mip_inequality_discrim","mip_healthcare","mip_roads","mip_safety_crime","mip_air_poll","mip_corruption","mip_electricity","mip_clean_water","mip_other","mip_other_TEXT","informed_perception","perception_current","perception_past","perception_spatial","source_percept_alt_transport","source_percept_alt_factories","source_percept_alt_power_plants","source_percept_alt_hh_heating_cooking","source_percept_alt_waste_burning","source_percept_alt_agriculture","source_percept_alt_natural","source_percept_alt_construction","source_percept_alt_other","source_percept_alt_other_TEXT","source_territory","concern_gen","concern_second_perso","concern_second_gov","dust_area","dust_windy_2","dust_windy_3","dust_windy_4","dust_windy_5","dust_eyes","dust_colour_1","dust_colour_2","dust_colour_3","dust_colour_4","dust_colour_5","dust_colour_6","dust_colour_7","dust_colour_8","dust_colour_7_TEXT","attn_check_pt","vehicle_own","vehicle_type_car","vehicle_type_truck","vehicle_type_motorbike","vehicle_type__98","vehicle_age_","behaviour_intention","behaviour_lack_contr","behavior_avoidance","behavior_measure_cover","behavior_measure_mask","behavior_measure_air_purifier","behavior_measure_less_outside","behavior_measure_other","behavior_measure_none","behavior_measure_other_TEXT","behavior_nonprotect_cost","behavior_nonprotect_ineffective","behavior_nonprotect_inconvenient","behavior_nonprotect_gov_job","behavior_nonprotect_other","behavior_nonprotect_none","behavior_nonprotect_dont_know","behavior_nonprotect_other_TEXT","policy_responsi_sele_citizens","policy_responsi_sele_loc_gov","policy_responsi_sele_nat_gov","policy_responsi_sele_business","policy_responsi_sele_experts","policy_responsi_sele_io","policy_responsi_sele_other","policy_responsi_sele_other_TEXT","policy_efforts_citizens","policy_efforts_loc_gov","policy_efforts_business","source_priority_alt_transport","source_priority_alt_factories","source_priority_alt_power_plants","source_priority_alt_hh_heating_cooking","source_priority_alt_waste_burning","source_priority_alt_agriculture","source_priority_alt_natural","source_priority_alt_construction","source_priority_alt_other","source_priority_alt_other_TEXT","governm_prio_wealth","trust_loc_gov","trust_nat_gov","trust_bus_ind","trust_citizens","trust_experts","trust_ios","trust_ranking","trust_ranking_slider","trust_city_cap","trust_city_commit","trust_city_citizen","gen_social_trust","policy_pref_info","policy_pref_electrif","policy_pref_pubtrans","policy_pref_waste","policy_pref_industry","policy_pref_veh_ban","attn_check_other","timer_video1_First_Click","timer_video1_Last_Click","timer_video1_Page_Submit","timer_video1_Click_Count","timer_video2__First_Click","timer_video2__Last_Click","timer_video2__Page_Submit","timer_video2__Click_Count","timer_video3__First_Click","timer_video3__Last_Click","timer_video3__Page_Submit","timer_video3__Click_Count","timer_video4_First_Click","timer_video4_Last_Click","timer_video4_Page_Submit","timer_video4_Click_Count","pre_treat_trust","intro_trust_cost_ti_First_Click","intro_trust_cost_ti_Last_Click","intro_trust_cost_ti_Page_Submit","intro_trust_cost_ti_Click_Count","trust_support_base","ti_intro_trust_acto_First_Click","ti_intro_trust_acto_Last_Click","ti_intro_trust_acto_Page_Submit","ti_intro_trust_acto_Click_Count","ti_intro_trust_what_First_Click","ti_intro_trust_what_Last_Click","ti_intro_trust_what_Page_Submit","ti_intro_trust_what_Click_Count","ti_intro_trust_exp_First_Click","ti_intro_trust_exp_Last_Click","ti_intro_trust_exp_Page_Submit","ti_intro_trust_exp_Click_Count","lgov_support","ti_lgov_support_First_Click","ti_lgov_support_Last_Click","ti_lgov_support_Page_Submit","ti_lgov_support_Click_Count","lgov_implementation","lgov_fairness","lgov_coordination","lgov_accountability","bigco_support","ti_bigco_support_First_Click","ti_bigco_support_Last_Click","ti_bigco_support_Page_Submit","ti_bigco_support_Click_Count","bigco_implementation","bigco_fairness","bigco_coordination","bigco_accountability","smallco_support","ti_smallco_support_First_Click","ti_smallco_support_Last_Click","ti_smallco_support_Page_Submit","ti_smallco_support_Click_Count","smallco_implement","smallco_fairness","smallco_coordination","smallco_accountab","manipul_check_trust","follow_up_probe_break_promises","follow_up_probe_capacity","follow_up_probe_not_willing","follow_up_probe_compliance","trust_traitor","trust_bad_compromise","trust_actor_reward_loc_gov","trust_actor_reward_experts","trust_actor_reward_ios","trust_actor_reward_citizens","trust_actor_reward_business","trust_actor_reward_none","trust_actor_punish_loc_gov","trust_actor_punish_experts","trust_actor_punish_ios","trust_actor_punish_citizens","trust_actor_punish_business","trust_actor_punish_none","fuelstd_text_ti_First_Click","fuelstd_text_ti_Last_Click","fuelstd_text_ti_Page_Submit","fuelstd_text_ti_Click_Count","fuelstd_supp_post","fuelstd_imp_econ_pos_1","fuelstd_imp_env_post_1","fuelstd_imp_hlt_post_1","fuelstd_imp_cost_pos","fuelstd_imp_fair_pos","fuelstd_imp_poll_pos","AM_Knowlg_1","AM_Freq","AM_Perc","AM_priority_exposure","AM_priority_source_1","AM_priority_source_2","AM_priority_source_3","AM_priority_source_4","AM_priority_source_5","AM_GovAction_S1_1","AM_GovAction_S2_1","AM_GovAction_S3_1","AM_GovAction_S4_1","AM_GovAction_S5_1","AM_GovAction_S6_1","AM_GovAction_S7_1","AM_effect1_1","AM_effect2_1","AM_effect3_1","AM_effect4_1","AM_effect5_1","vote_prev","vote_prev_party_ZA","vote_prev_party_ZA_9_TEXT","vote_curr_party_ZA","vote_curr_party_ZA_9_TEXT","envir_tradeoff","quota_gender.0","quota_education","hh_inc_ZA","hh_ppl","employ","gen_hlth","pt_usage","years_resid","hours_inside","cook_fuel_lpg","cook_fuel_paraffin","cook_fuel_oil","cook_fuel_propane","cook_fuel_coal","cook_fuel_wood","cook_fuel_dung","cook_fuel_electricity","cook_fuel_nat_gas","cook_fuel_other","cook_fuel__98","cook_fuel_other_TEXT","cook_doors","heat_fuel_lpg","heat_fuel_paraffin","heat_fuel_oil","heat_fuel_propane","heat_fuel_coal","heat_fuel_wood","heat_fuel_dung","heat_fuel_electricity","heat_fuel_nat_gas","heat_fuel_other","heat_fuel__98","heat_fuel_other_TEXT","hh_waste_service_private","hh_waste_service_gov","hh_waste_service_landfill","hh_waste_service_burn","hh_waste__99","hh_waste__98","smoking","lang_ZA_zulu","lang_ZA_sesotho","lang_ZA_afrikaans","lang_ZA_english","lang_ZA_setswana","lang_ZA_xitsonga","lang_ZA_sepedi","lang_ZA_other","lang_ZA_other_TEXT","difficulty_1","comments","testing_JHB","date_survey","short_online","slider","surv_city","display","RespID","video","MAP_API_KEY","map_location","map_coordinates","trust_actors_treat_assign","end_flag","date","video_understand","potential_drop"
"616","2025-01-28 02:47:41","2025-01-28 03:04:50","206.0.75.19",1029,"2025-01-28 03:05:07","R_8oTd8h4iP8Ij03S",-25.9935141419559,28.1872991793487,"EN",1,329,2,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,"",2,3,2,3,1,NA,NA,1,1,NA,NA,NA,NA,"",2,2,2,2,3,NA,1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,10,NA,2,4,1,1,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,"",5,4,4,4,2,4,4,NA,4,NA,NA,NA,1,5,5,2,5,5,2,NA,0,0,28.501,0,0,0,45.786,0,0,0,55.286,0,1.763,1.763,24.287,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.319,8.379,9.062,4,1,1,1,1,5,1.835,11.576,12.332,7,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,5,1,5,5,2,2,1,1,2,4,3,5,5,2,2,1,2,5,2,5,5,1,5,5,NA,NA,NA,NA,NA,1,1,4,5,6,2,3,4,30,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,"",5,"No comment","on",NA,NA,"on","joh_person",NA,"4EQCW","yes","",NA,NA,"local_gov_big_coalition","complete","2025-01-28",5,0
"617","2025-01-28 02:47:32","2025-01-28 03:15:05","206.0.75.2",1653,"2025-01-28 03:15:20","R_4wL2Uai68kokW0T",-25.9992342588661,28.195036027442,"EN",32,331,2,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,"",1,2,3,3,NA,NA,NA,1,1,NA,1,NA,NA,"",2,3,3,3,4,NA,1,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,5,1,5,5,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,"",5,2,NA,2,4,2,4,NA,2,NA,NA,NA,2,2,2,4,NA,4,NA,NA,0,0,25.426,0,1.562,45.208,45.725,2,54.283,54.283,55.691,1,1.245,1.245,25.057,1,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10.79,42.378,42.787,15,5,5,5,5,5,7.345,26.538,27.778,10,5,5,5,5,1,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,5,3,2,5,1,3,2,5,4,2,3,1,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,2,2,4,4,12,3,5,4,24,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",1,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"",5,"No","on",NA,NA,"on","joh_person",NA,"NJMFB","yes","",NA,NA,"small_coalition_big_coalition","complete","2025-01-28",5,0
"618","2025-01-28 03:15:33","2025-01-28 03:30:00","206.0.75.2",866,"2025-01-28 03:30:10","R_lSpaR2PwbbdfXOG",-25.9986014043172,28.2020927856839,"EN",25,331,2,1,3,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,"",1,3,3,3,NA,NA,NA,NA,1,1,NA,NA,1,"",2,1,1,1,4,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,1,"",1,2,NA,NA,NA,NA,NA,5,1,5,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,"",1,5,5,5,5,3,2,NA,2,NA,NA,NA,4,5,5,1,5,5,3,NA,1.775,19.692,20.489,9,0.76,16.221,21.223,4,0.924,19.732,20.63,4,0.791,19.601,20.694,7,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.788,7.231,7.935,11,4,4,4,4,2,0.539,7.593,8.182,14,2,2,4,3,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,3,1,1,2,1,3,2,4,3,5,2,1,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,1,1,3,1,3,1,3,2,7,9,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"",2,"","on",NA,NA,"on","joh_person",NA,"NPTKQ","yes","",NA,NA,"small_coalition_big_coalition","complete","2025-01-28",1,0
"619","2025-01-28 03:24:18","2025-01-28 03:40:29","206.0.75.19",970,"2025-01-28 03:41:20","R_5NluNC5ctl6mkcF",-25.9965118535042,28.1972920223416,"EN",35,329,2,1,2,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,"",2,2,2,2,NA,NA,NA,NA,1,NA,1,1,NA,"",2,2,1,3,4,NA,1,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,1,5,1,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,"",4,4,4,4,4,4,2,NA,2,NA,NA,NA,4,4,4,2,4,5,4,NA,0,0,25.901,0,0,0,29.191,0,0,0,21.949,0,0,0,22.1,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.323,6.789,7.888,3,4,4,4,4,5,2.379,9.042,10.335,8,5,4,4,4,1,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,5,4,4,4,1,1,2,NA,NA,NA,NA,NA,5,5,5,4,4,4,5,5,4,5,5,4,NA,NA,NA,NA,NA,1,1,3,3,5,1,3,2,4,6,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",5,"","on",NA,NA,"on","joh_person",NA,"P62AV","yes","",NA,NA,"small_coalition_big_coalition","complete","2025-01-28",5,0
"620","2025-01-28 04:43:45","2025-01-28 05:10:49","206.0.75.2",1623,"2025-01-28 05:11:08","R_7X5vHLpedafpMOd",-25.9976406577689,28.1998301529757,"EN",32,331,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,"",4,2,2,3,1,1,NA,NA,NA,NA,1,NA,NA,"",1,4,1,1,3,1,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,"",1,1,1,NA,NA,NA,4,5,3,1,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,"",3,5,5,4,5,4,5,NA,2,NA,NA,NA,1,5,5,5,5,5,2,NA,0.934,31.031,31.7,4,1.217,1.8,44.7,2,0.836,2.54,54.018,2,19.734,19.734,23.639,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.113,18.017,18.472,5,5,5,5,5,5,1.641,7.095,7.744,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,5,3,5,5,2,2,1,5,4,2,3,1,5,1,1,1,1,5,1,5,5,1,5,5,NA,NA,NA,NA,NA,1,1,5,8,7,4,3,1,6,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"",4,"","on",NA,NA,"on","joh_person",NA,"8IWR4","yes","",NA,NA,"local_gov_big_coalition","complete","2025-01-28",4,0
"621","2025-01-28 04:40:22","2025-01-28 05:10:13","206.0.75.19",1791,"2025-01-28 05:11:51","R_95pW8eO4ETSN5rk",-25.9996739061948,28.1932619647313,"EN",1,329,2,1,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,1,1,4,NA,NA,1,NA,1,NA,1,NA,NA,"",1,3,1,1,4,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,NA,NA,NA,42,4,4,4,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"",4,4,4,4,4,4,1,NA,1,NA,NA,NA,2,1,1,5,1,5,1,NA,0,0,27.362,0,13.46,13.46,24.585,1,0,0,21.801,0,0,0,21.133,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.08,9.881,10.929,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.063,13.957,14.867,2,4,4,4,4,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,-3,-3,5,4,4,4,2,1,1,2,3,4,1,5,4,4,4,4,4,4,4,1,2,4,2,2,NA,NA,NA,NA,NA,1,1,3,1,5,3,4,5,35,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,"",4,"","on",NA,NA,"on","joh_person",NA,"6QJVW","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-28",2,0
"622","2025-01-28 05:15:33","2025-01-28 05:42:01","206.0.75.2",1587,"2025-01-28 05:42:32","R_gGvmTNyTFBV4nH0",-25.9953250937847,28.1972290479105,"EN",25,331,2,1,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,"",4,4,2,4,1,NA,NA,NA,1,NA,1,NA,NA,"",2,2,3,2,2,1,NA,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA,"",2,1,1,NA,NA,NA,7,5,1,4,1,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,"",3,5,5,5,5,4,3,NA,2,NA,NA,NA,2,5,5,3,5,4,2,NA,2.334,11.387,25.728,2,0,0,46.853,0,11.834,11.834,55.058,1,26.589,26.589,27.397,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5.312,13.191,13.5,5,4,5,5,3,5,6.644,25.921,26.393,7,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,3,5,5,3,2,1,1,5,4,2,1,3,5,3,1,3,4,5,4,5,5,5,5,5,NA,NA,NA,NA,NA,1,2,5,8,4,3,3,2,8,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,"",5,"","on",NA,NA,"on","joh_person",NA,"KTTH3","yes","",NA,NA,"local_gov_big_coalition","complete","2025-01-28",5,0
"623","2025-01-28 05:47:20","2025-01-28 06:17:03","206.0.75.2",1782,"2025-01-28 06:17:22","R_e8d0msWqwjJHZnz",-25.9983447992966,28.1974291494156,"EN",32,331,2,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,"",2,2,3,2,NA,NA,NA,1,1,NA,1,NA,NA,"",2,3,1,1,3,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,"",1,1,1,NA,NA,NA,5,5,5,1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,"",3,4,1,1,1,1,4,NA,2,NA,NA,NA,1,3,3,3,4,3,3,NA,5.714,5.714,25.247,1,45.621,45.621,46.101,1,0,0,54.655,0,18.22,18.22,24.716,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.204,16.015,16.37,6,5,5,5,4,5,12.831,22.077,22.568,10,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-2,-3,0,3,3,5,3,2,2,1,2,4,3,1,5,5,3,3,1,3,5,1,3,5,3,5,5,NA,NA,NA,NA,NA,1,2,3,2,9,3,4,3,25,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",5,"N0","on",NA,NA,"on","joh_person",NA,"HLUKU","yes","",NA,NA,"local_gov_big_coalition","complete","2025-01-28",5,0
"624","2025-01-28 05:58:33","2025-01-28 06:18:46","206.0.75.19",1212,"2025-01-28 06:19:20","R_61ApvYJGKRxJI2j",-26.000601262995,28.1810154658999,"EN",35,321,2,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,"",4,4,3,4,NA,1,NA,NA,1,NA,1,NA,NA,"",1,2,3,1,2,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,4,4,2,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"",4,1,1,1,2,4,2,NA,2,NA,NA,NA,2,5,5,2,5,5,2,NA,0,0,51.401,0,0,0,44.78,0,0,0,54.081,0,0,0,24.9,0,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.789,8.343,9.264,2,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.967,10.093,10.688,3,5,4,5,4,1,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,5,1,2,2,2,1,2,4,5,3,1,2,5,2,2,1,1,4,1,5,4,2,5,5,NA,NA,NA,NA,NA,2,2,6,2,1,1,3,5,7,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,"",5,"An eye opener ,I am happy to have participated","on",NA,NA,"on","joh_person",NA,"XDDJK","yes","",NA,NA,"local_gov_small_coalition","complete","2025-01-28",5,0
"625","2025-01-28 01:52:46","2025-01-28 02:16:30","206.0.75.26",1423,"2025-01-28 06:44:30","R_cWojgaR0iYrHjx7",-26.0012471938622,28.1956457801036,"EN",27,331,2,1,4,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,"",1,4,3,2,NA,NA,NA,NA,1,NA,1,1,NA,"",1,4,3,1,4,1,1,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,5,5,2,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,"",3,5,4,5,5,5,5,NA,2,NA,NA,NA,1,5,2,2,5,5,1,NA,2.317,8.416,35.988,2,0,0,46.58,0,0,0,55.278,0,25.763,25.763,26.146,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.877,8.266,8.72,10,5,5,4,3,5,0.721,7.453,8.145,9,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,2,3,2,2,5,1,1,2,1,5,1,3,2,4,5,1,1,1,4,5,1,2,2,2,3,2,NA,NA,NA,NA,NA,2,2,3,3,6,4,1,2,30,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"",5,"What you are doing is very good","on",NA,NA,"on","joh_person",NA,"HK3CV","yes","",NA,NA,"local_gov_big_coalition","complete","2025-01-28",5,0
"626","2025-01-28 02:16:33","2025-01-28 02:41:44","206.0.75.26",1510,"2025-01-28 06:44:33","R_mWyYxmpsWmAweND",-26.0001970653459,28.1965431324873,"EN",21,331,2,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,"",2,2,3,2,1,NA,NA,NA,1,NA,NA,1,NA,"",2,2,2,4,4,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"",1,2,NA,NA,NA,NA,NA,NA,4,5,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,"",4,2,2,2,2,4,2,NA,2,NA,NA,NA,4,4,1,1,1,4,5,NA,0,0,25.397,0,39.717,39.717,42.201,1,0,0,27.215,0,16.077,20.337,23.075,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.867,11.002,11.744,2,4,4,2,4,4,0.847,6.098,7.993,5,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,-1,1,4,4,2,4,2,NA,1,NA,NA,NA,NA,NA,4,2,4,2,4,2,4,4,2,2,4,4,NA,NA,NA,NA,NA,2,3,3,1,11,2,2,2,7,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,"",4,"","on",NA,NA,"on","joh_person",NA,"ETQD3","yes","",NA,NA,"local_gov_big_coalition","complete","2025-01-28",4,0
